feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
s__Mediterraneibacter_glycyrrhizinilyticus	Response	PNR	0.375834406224422	0.77444527622173	53	10	0.629629920864251	0.858586255723978
s__Phocaeicola_vulgatus	Response	PNR	0.79269102696962	1.72203129016006	53	41	0.647320559545486	0.873258998958578
s__Barnesiella_intestinihominis	Response	PNR	-0.758325609935475	1.63823830259236	53	19	0.645491826388774	0.873258998958578
s__Eisenbergiella_massiliensis	Age	Age	-0.1416300542515	0.303869505164343	53	6	0.643217595198814	0.873258998958578
s__Sutterella_wadsworthensis	Age	Age	-0.268688052980466	0.582201636113302	53	33	0.646479735023657	0.873258998958578
s__Akkermansia_muciniphila	Response	PNR	-0.492840102192844	1.05490005506212	53	6	0.642433976535066	0.873258998958578
s__Trueperella_pyogenes	Antibiotics	Yes	0.192084669319386	0.427335333571836	53	7	0.655057394944327	0.879607796418444
s__Eggerthella_lenta	Age	Age	-0.19962760865728	0.457413704028951	53	22	0.66444411401221	0.879607796418444
s__Bacteroides_cellulosilyticus	Age	Age	-0.268924356998623	0.640950752358178	53	14	0.676632773806578	0.879607796418444
s__Bacteroides_eggerthii	Response	PNR	0.431072994074912	1.02516590277658	53	9	0.675965253464767	0.879607796418444
s__Streptococcus_mutans	Antibiotics	Yes	-0.249010678900392	0.588683157156879	53	9	0.674148835109338	0.879607796418444
s__Streptococcus_parasanguinis	Response	PNR	0.604368806487673	1.37562262969254	53	30	0.662345235426	0.879607796418444
s__Hungatella_hathewayi	Response	PNR	-0.644115652854066	1.45938833010752	53	21	0.660893907211212	0.879607796418444
s__Intestinimonas_butyriciproducens	Age	Age	-0.222820984215413	0.496953508750858	53	12	0.655859839727613	0.879607796418444
s__Eubacterium_ventriosum	Antibiotics	Yes	-0.29631569255088	0.714614317488373	53	7	0.680207060110879	0.879607796418444
s__Blautia_wexlerae	Age	Age	-0.193505923406942	0.447371219353418	53	35	0.667246812124936	0.879607796418444
s__Dorea_longicatena	Age	Age	-0.17459584139478	0.407233528333635	53	28	0.669994058780686	0.879607796418444
s__Clostridium_symbiosum	Age	Age	0.28191888152083	0.666990614783901	53	23	0.674383043170204	0.879607796418444
s__Roseburia_hominis	Age	Age	0.351062517675159	0.793232965706344	53	14	0.660023055869512	0.879607796418444
s__Sellimonas_intestinalis	Antibiotics	Yes	-0.353364901570458	0.824642019293535	53	12	0.6701598847363	0.879607796418444
s__Intestinibacter_bartlettii	Antibiotics	Yes	-0.563919877960587	1.35025639054267	53	15	0.678035431562027	0.879607796418444
s__Romboutsia_timonensis	Antibiotics	Yes	-0.161809367508471	0.374475049263968	53	6	0.667566854354762	0.879607796418444
s__Faecalibacterium_prausnitzii	Age	Age	-0.356308380959564	0.801750436442294	53	38	0.658700673037521	0.879607796418444
s__Ruminococcus_sp_NSJ_71	Antibiotics	Yes	0.178186163624195	0.419597718410558	53	6	0.672943810528108	0.879607796418444
s__Dialister_invisus	Age	Age	-0.233101202257151	0.564294494854108	53	17	0.68134699151143	0.879607796418444
s__Dialister_pneumosintes	Antibiotics	Yes	-0.282581353712297	0.63690684943039	53	14	0.659228686930696	0.879607796418444
s__Unknown	Age	Age	-0.297584269215442	0.720128498180412	53	36	0.681235341143674	0.879607796418444
s__Senegalimassilia_anaerobia	Age	Age	-0.148088746869995	0.366653481421496	53	8	0.688048825482721	0.880093201312235
s__Alistipes_shahii	Response	PNR	0.53001958271014	1.29714779980859	53	21	0.684610691925291	0.880093201312235
s__Streptococcus_salivarius	Response	PNR	0.425668608017969	1.03681068380581	53	20	0.683188104255993	0.880093201312235
s__Blautia_glucerasea	Response	PNR	0.24835652109626	0.616749293219903	53	7	0.688930484084096	0.880093201312235
s__Faecalicatena_contorta	Response	PNR	-0.368736987727686	0.912897555687512	53	9	0.688029520577641	0.880093201312235
s__Allisonella_histaminiformans	Age	Age	-0.184611313708768	0.460285340584046	53	9	0.690104827695625	0.880093201312235
s__Rothia_mucilaginosa	Response	PNR	0.269382923742565	0.679183914916734	53	16	0.693364423029792	0.880784056678517
s__Enterocloster_aldensis	Age	Age	0.164839316106408	0.415714436249227	53	20	0.693442685892928	0.880784056678517
s__Bacteroides_faecis	Age	Age	-0.0977715832538533	0.25207184494095	53	11	0.69979076799605	0.887058719994994
s__Lacticaseibacillus_paracasei	Response	PNR	-0.330260284222939	0.88789769427889	53	7	0.711528211380105	0.891478529714273
s__Streptococcus_infantis	Response	PNR	0.333294052213044	0.882114877590368	53	10	0.707184837650928	0.891478529714273
s__Streptococcus_thermophilus	Age	Age	0.253290512010495	0.692260143188853	53	30	0.716022706091384	0.891478529714273
s__Streptococcus_thermophilus	Response	PNR	0.516081483773521	1.3912986662131	53	30	0.712284803041518	0.891478529714273
s__Clostridia_bacterium	Response	PNR	0.48948588938551	1.29880846090118	53	25	0.707895179317995	0.891478529714273
s__Dorea_formicigenerans	Age	Age	-0.209360210236281	0.572429646764451	53	25	0.71613361099861	0.891478529714273
s__Eisenbergiella_massiliensis	Response	PNR	-0.221587269977121	0.610714398911525	53	6	0.718290196090311	0.891478529714273
s__Dysosmobacter_welbionis	Age	Age	-0.213257551852491	0.572150140958359	53	20	0.71095682909595	0.891478529714273
s__Anaerotruncus_rubiinfantis	Age	Age	0.138685435552417	0.383015521319432	53	7	0.718843004912462	0.891478529714273
s__Clostridium_innocuum	Antibiotics	Yes	-0.396745601438584	1.08266189943063	53	28	0.71560408767358	0.891478529714273
s__Erysipelatoclostridium_ramosum	Age	Age	-0.245675907391142	0.653751719987198	53	37	0.708692192473282	0.891478529714273
s__Alistipes_indistinctus	Age	Age	-0.0945657503993218	0.263410707882281	53	7	0.721133760814871	0.892562415153967
s__Rothia_mucilaginosa	Age	Age	-0.119469325131016	0.337937472096885	53	16	0.725211490322549	0.894096357931909
s__Bacteroides_intestinalis	Response	PNR	0.196243333242282	0.553362009293907	53	7	0.724382414601161	0.894096357931909
s__Bacteroides_clarus	Age	Age	0.11457624845792	0.326267842591726	53	7	0.726964542449041	0.894507151841593
s__Bifidobacterium_catenulatum	Age	Age	-0.0897403417217983	0.261538493902223	53	6	0.732972375223981	0.90014151343296
s__Clostridium_symbiosum	Response	PNR	0.453610524967773	1.340512178631	53	23	0.736518024899438	0.900983214925526
s__Ruminococcus_bromii	Antibiotics	Yes	0.213124272043809	0.628177745119018	53	6	0.735853275322181	0.900983214925526
s__Paraprevotella_clara	Response	PNR	-0.190502290468566	0.570399310452397	53	12	0.739819407244914	0.903267880938557
s__Bifidobacterium_longum	Age	Age	-0.208150186422414	0.629170857384729	53	32	0.742181570028758	0.904399205257481
s__Adlercreutzia_equolifaciens	Age	Age	-0.114950146194312	0.369100040605876	53	10	0.756792232154777	0.905079338728195
s__Bacteroides_clarus	Response	PNR	0.201452223586985	0.655730390796539	53	7	0.759979317757485	0.905079338728195
s__Paraprevotella_clara	Age	Age	0.0890084240118601	0.283810168095222	53	12	0.755141209385768	0.905079338728195
s__Gemella_morbillorum	Response	PNR	0.104646018793778	0.326895403420253	53	6	0.750237847947794	0.905079338728195
s__Streptococcus_gordonii	Age	Age	-0.0971215213120474	0.302755552657408	53	13	0.749732299001228	0.905079338728195
s__Streptococcus_mitis	Age	Age	0.152756855042746	0.484529201229384	53	20	0.753896488662175	0.905079338728195
s__Eubacterium_ramulus	Antibiotics	Yes	-0.219169776092427	0.712159864124317	53	13	0.75957418566701	0.905079338728195
s__Ruminococcus_lactaris	Age	Age	-0.0973949985131652	0.299474213957276	53	13	0.746399194830114	0.905079338728195
s__Roseburia_faecis	Response	PNR	-0.187654802767048	0.593011021205568	53	8	0.753009675957944	0.905079338728195
s__Tyzzerella_nexilis	Antibiotics	Yes	-0.22040898356323	0.702446654132759	53	12	0.75502517040526	0.905079338728195
s__Veillonella_rogosae	Antibiotics	Yes	-0.156449995093928	0.503487072211241	53	8	0.757321681904718	0.905079338728195
s__Aggregatibacter_sp_oral_taxon_458	Age	Age	-0.0490838457321004	0.15919891721916	53	6	0.759147538141456	0.905079338728195
s__Methanobrevibacter_smithii	Response	PNR	-0.172301960737197	0.568379307078567	53	6	0.763061887161462	0.907035828135323
s__Lachnospira_pectinoschiza	Response	PNR	0.238948948666827	0.79364955982408	53	8	0.764630360525801	0.907188563335696
s__Alistipes_communis	Antibiotics	Yes	-0.0998865770621125	0.35178083598588	53	8	0.777648576137453	0.919171862976727
s__Dysosmobacter_welbionis	Antibiotics	Yes	-0.323327609836176	1.13184355681071	53	20	0.776339191708432	0.919171862976727
s__Bacteroides_eggerthii	Antibiotics	Yes	-0.272439131989924	1.00906584356237	53	9	0.788300716365673	0.92827934824369
s__Dorea_longicatena	Response	PNR	-0.221716257124373	0.818454551200811	53	28	0.787608750406139	0.92827934824369
s__Alistipes_indistinctus	Response	PNR	-0.140577941076286	0.52940064533354	53	7	0.791706238743222	0.928817375061881
s__Coprococcus_comes	Response	PNR	-0.322370667412989	1.20658824308935	53	23	0.7904554485157	0.928817375061881
s__Anaerostipes_hadrus	Age	Age	0.250174294202918	0.958699241664652	53	33	0.795223314478936	0.931209457475334
s__Allisonella_histaminiformans	Response	PNR	0.237340399035521	0.925077641307053	53	9	0.798590568882683	0.933417548044695
s__Megasphaera_micronuciformis	Antibiotics	Yes	-0.247702049456979	0.999088768518947	53	19	0.805226189436712	0.939430554342831
s__Eisenbergiella_tayi	Age	Age	-0.0970280495316987	0.396525111892528	53	12	0.807713767785295	0.940590894093782
s__Limosilactobacillus_oris	Antibiotics	Yes	0.221969714683104	0.920408489521936	53	6	0.810434056110087	0.942017445294012
s__Akkermansia_muciniphila	Antibiotics	Yes	-0.245616511996172	1.03833302595437	53	6	0.813992875048332	0.944411622984252
s__Clostridium_fessum	Response	PNR	0.123647987377863	0.534683793569256	53	21	0.818080114709986	0.947408956373697
s__Alistipes_indistinctus	Antibiotics	Yes	-0.118085091496675	0.521086496652994	53	7	0.821667238951738	0.949817175302009
s__Campylobacter_gracilis	Response	PNR	0.24652771627428	1.11802509319124	53	15	0.826395738712432	0.953533544668191
s__Eubacterium_ventriosum	Response	PNR	0.158136796560495	0.726016281889692	53	7	0.828478259910317	0.954188855106947
s__Bifidobacterium_adolescentis	Age	Age	0.102588569267436	0.49169346561453	53	12	0.835591577958394	0.960625354222241
s__Bifidobacterium_pseudocatenulatum	Age	Age	0.0917318966354523	0.486937931922044	53	11	0.85135275062831	0.962245189215744
s__Bacteroides_stercoris	Age	Age	-0.122689208462966	0.676606725263174	53	18	0.856856430396876	0.962245189215744
s__Limosilactobacillus_oris	Age	Age	0.0865002952943382	0.465269112370198	53	6	0.853279287348369	0.962245189215744
s__Streptococcus_infantis	Antibiotics	Yes	0.167144850347269	0.86826141082516	53	10	0.848142121607141	0.962245189215744
s__Streptococcus_thermophilus	Antibiotics	Yes	-0.267805269261564	1.36944855312408	53	30	0.845765603190165	0.962245189215744
s__Clostridia_bacterium_UC5_1_1D1	Response	PNR	0.117976989647416	0.62721689574143	53	15	0.851578207545039	0.962245189215744
s__Clostridium_paraputrificum	Age	Age	0.0333694198413886	0.170378268924873	53	6	0.845533703293617	0.962245189215744
s__Eubacterium_sp_AM28_29	Response	PNR	0.0849607472454125	0.43530099535983	53	8	0.846061443074702	0.962245189215744
s__Anaerostipes_caccae	Response	PNR	-0.169007836511238	0.891157452020494	53	10	0.850366998636858	0.962245189215744
s__Enterocloster_aldensis	Response	PNR	0.154420585190672	0.835499409246353	53	20	0.854129722575452	0.962245189215744
s__Enterocloster_bolteae	Age	Age	-0.0908836237964922	0.500003344153784	53	31	0.856516195727257	0.962245189215744
s__Roseburia_hominis	Antibiotics	Yes	0.307371799253902	1.56919584041476	53	14	0.845515301048139	0.962245189215744
s__Catenibacterium_sp_AM22_15	Response	PNR	0.113361989466058	0.559101449639309	53	6	0.840164187046753	0.962245189215744
s__Ruminococcaceae_bacterium	Age	Age	0.0705775900963057	0.393965407991694	53	9	0.858561259977671	0.962444117056819
s__Lacrimispora_celerecrescens	Antibiotics	Yes	0.132837945496576	0.769524021013089	53	16	0.863658421130938	0.966438375333021
s__Hungatella_hathewayi	Antibiotics	Yes	-0.241064825868698	1.43646888022373	53	21	0.867417470906123	0.968923770693009
s__Blautia_obeum	Response	PNR	-0.128114635267184	0.799649992760015	53	23	0.873371639124172	0.970412932360191
s__Turicibacter_sanguinis	Age	Age	0.0410319177600588	0.253073500097434	53	8	0.87186677350882	0.970412932360191
s__Dialister_pneumosintes	Age	Age	0.0522417857203139	0.321958226016465	53	14	0.871766337784013	0.970412932360191
s__Candidatus_Avimicrobium_caecorum	Response	PNR	0.0787904250746635	0.501801739540101	53	6	0.875878184720607	0.971484606292222
s__Clostridiales_bacterium_KLE1615	Age	Age	-0.0494533146338488	0.347292814628187	53	17	0.887350660772541	0.982479641980142
s__Eggerthella_lenta	Response	PNR	0.0988382116824611	0.919306250091971	53	22	0.914820308351477	0.987333474090757
s__Bacteroides_salyersiae	Age	Age	0.0396174469187392	0.35401608993735	53	10	0.911353052461235	0.987333474090757
s__Odoribacter_splanchnicus	Response	PNR	0.174890877669662	1.29729029832774	53	24	0.893312419103051	0.987333474090757
s__Alistipes_inops	Response	PNR	0.106082706497748	1.04758645925507	53	7	0.919754195889187	0.987333474090757
s__Streptococcus_sp_263_SSPC	Antibiotics	Yes	0.0891706746461948	0.880074583624518	53	18	0.919708544996154	0.987333474090757
s__Clostridium_sp_AF20_17LB	Age	Age	-0.0582492773825988	0.502310611868352	53	10	0.908156084486999	0.987333474090757
s__Intestinimonas_butyriciproducens	Response	PNR	0.114952128612446	0.998773020081801	53	12	0.908841488890952	0.987333474090757
s__Dorea_sp_AF36_15AT	Response	PNR	-0.0841790455006865	0.69653516481628	53	14	0.90430091736162	0.987333474090757
s__Faecalicatena_fissicatena	Age	Age	-0.0351819872484594	0.3363457558636	53	12	0.917119687996675	0.987333474090757
s__Roseburia_faecis	Age	Age	-0.0303500069278829	0.295060941565983	53	8	0.918493797243714	0.987333474090757
s__Roseburia_intestinalis	Age	Age	-0.0534668072989883	0.465997376486548	53	12	0.909123030312334	0.987333474090757
s__Roseburia_intestinalis	Antibiotics	Yes	0.0931284329401403	0.921849162150919	53	12	0.919944046494087	0.987333474090757
s__Tyzzerella_nexilis	Age	Age	0.0399855315517999	0.355088783921929	53	12	0.910802093943365	0.987333474090757
s__Candidatus_Cibiobacter_qucibialis	Response	PNR	0.155943946031603	1.33312578317989	53	14	0.907357089385033	0.987333474090757
s__Ruminococcaceae_bacterium	Antibiotics	Yes	0.100161976944992	0.779353489094314	53	9	0.898264067796043	0.987333474090757
s__Megamonas_funiformis	Response	PNR	0.0782341481110537	0.649747832566764	53	6	0.904653162724366	0.987333474090757
s__Desulfovibrionaceae_bacterium	Response	PNR	0.0646479241992429	0.537969982407928	53	7	0.904839763436141	0.987333474090757
s__Campylobacter_gracilis	Age	Age	0.0620212757899315	0.556289048424024	53	15	0.911682378655236	0.987333474090757
s__Faecalicatena_fissicatena	Response	PNR	0.0656718412678694	0.675984896897067	53	12	0.923003670799647	0.988932504428193
s__Evtepia_gabavorous	Antibiotics	Yes	0.0615178540242784	0.646919100956154	53	12	0.924628322578069	0.98899124486279
s__Bacteroides_fragilis	Antibiotics	Yes	-0.135820875278366	1.50528605842183	53	25	0.92847284346763	0.991420154889164
s__Lacrimispora_celerecrescens	Response	PNR	0.0661776746868693	0.781802092245119	53	16	0.932886457548071	0.99444749281774
s__Streptococcus_mutans	Age	Age	0.024460840957588	0.297581012252429	53	9	0.9348233852532	0.994828940387696
s__Actinomyces_sp_ICM58	Age	Age	0.00805134161069695	0.320251069388157	53	8	0.980044830963686	0.995823727219204
s__Bifidobacterium_longum	Response	PNR	-0.0759769482510469	1.26450234541486	53	32	0.952332754027341	0.995823727219204
s__Bacteroidaceae_bacterium	Antibiotics	Yes	-0.0332393742877199	0.870030290223899	53	9	0.969679587921561	0.995823727219204
s__Bacteroidaceae_bacterium	Response	PNR	0.0567505719928143	0.883911980185091	53	9	0.949069107860363	0.995823727219204
s__Bacteroides_clarus	Antibiotics	Yes	0.0461185994881315	0.645432254571185	53	7	0.943327429150792	0.995823727219204
s__Alistipes_communis	Response	PNR	-0.0194940713556667	0.357393643441341	53	8	0.956722670079004	0.995823727219204
s__Alistipes_finegoldii	Antibiotics	Yes	-0.0334285998795457	1.50927919188221	53	18	0.982419274306041	0.995823727219204
s__Alistipes_ihumii	Antibiotics	Yes	0.0250924276565425	1.10437311719622	53	16	0.981965124304122	0.995823727219204
s__Enterococcus_faecalis	Age	Age	-0.0400020874266851	0.673050079461609	53	15	0.952848135756425	0.995823727219204
s__Lactobacillus_delbrueckii	Antibiotics	Yes	-0.0244002179439381	0.579293507115367	53	7	0.966573688888985	0.995823727219204
s__Streptococcus_cristatus	Age	Age	-0.00355777616435925	0.134123740579281	53	7	0.978945476164584	0.995823727219204
s__Clostridium_sp_AM33_3	Response	PNR	-0.030813166049934	0.762826582026873	53	13	0.967943623058183	0.995823727219204
s__Anaerotignum_faecicola	Age	Age	-0.0143121135112883	0.546223349006793	53	14	0.979202686748051	0.995823727219204
s__Blautia_massiliensis	Response	PNR	0.0432519267875917	0.805507025904881	53	28	0.957396267601812	0.995823727219204
s__Dorea_formicigenerans	Response	PNR	-0.0480324115381923	1.15046433321375	53	25	0.966867292129553	0.995823727219204
s__Eisenbergiella_tayi	Response	PNR	-0.0405519711735735	0.796932865085622	53	12	0.959623985085403	0.995823727219204
s__Lachnospiraceae_bacterium	Response	PNR	-0.0372112325440646	1.20718088726964	53	37	0.975534395154219	0.995823727219204
s__Mediterraneibacter_glycyrrhizinilyticus	Age	Age	-0.0151316027811421	0.3853360970067	53	10	0.968835814202567	0.995823727219204
s__Dysosmobacter_welbionis	Response	PNR	-0.0249018947104942	1.14990258477418	53	20	0.982810583573284	0.995823727219204
s__Oscillibacter_sp_ER4	Age	Age	-0.00645857591459331	0.304760967823983	53	7	0.983178346556103	0.995823727219204
s__Romboutsia_timonensis	Age	Age	-0.0117275461048546	0.189298203742481	53	6	0.950852471871575	0.995823727219204
s__Anaerotruncus_rubiinfantis	Antibiotics	Yes	0.0173215978383193	0.757692114237274	53	7	0.98185399561227	0.995823727219204
s__Anaerotruncus_rubiinfantis	Response	PNR	-0.0339868214882188	0.769781402546046	53	7	0.964963266753108	0.995823727219204
s__Candidatus_Cibiobacter_qucibialis	Age	Age	-0.0421197130122825	0.663315410245287	53	14	0.949627671885385	0.995823727219204
s__Candidatus_Cibiobacter_qucibialis	Antibiotics	Yes	0.0739135706504659	1.31218926549914	53	14	0.955309230165767	0.995823727219204
s__Flavonifractor_plautii	Response	PNR	-0.0236887873361365	0.751033025274567	53	28	0.974965740717502	0.995823727219204
s__Turicibacter_sanguinis	Response	PNR	-0.0352755863594297	0.508625011281903	53	8	0.944989472248333	0.995823727219204
s__Veillonella_dispar	Age	Age	0.0389043923519367	0.6828119178373	53	31	0.954795439154049	0.995823727219204
s__Parasutterella_excrementihominis	Response	PNR	0.058575055625221	0.842223895665998	53	9	0.944836418937504	0.995823727219204
s__Aggregatibacter_segnis	Response	PNR	0.0391919607087615	0.587025119546813	53	12	0.947041506760098	0.995823727219204
s__Clostridium_sp_AM22_11AC	Response	PNR	0.0192436132042215	1.1537402120842	53	24	0.986760168161354	0.996248246701367
s__Eubacteriaceae_bacterium	Antibiotics	Yes	0.00924200389770511	0.538436036603366	53	6	0.986375056956162	0.996248246701367
s__Lachnospiraceae_bacterium_WCA3_601_WT_6H	Response	PNR	0.0180256478209453	1.38033337303518	53	13	0.989633820495018	0.997550891058979
s__Firmicutes_bacterium_AF16_15	Response	PNR	0.0079937743343911	0.898506158161448	53	18	0.99293764723473	0.997688545068389
s__Acidaminococcus_intestini	Antibiotics	Yes	-0.00415940440008368	0.456632360223275	53	7	0.992769259755754	0.997688545068389
s__Coprobacillus_cateniformis	Response	PNR	-0.00322765584932012	0.508543101811319	53	6	0.994961736169418	0.998130404119002
s__Blautia_wexlerae	Response	PNR	-0.00138265109847045	0.899122948089096	53	35	0.998779275184543	0.998779275184543
s__Bilophila_wadsworthia	Response	PNR	0.00311567303673494	0.915776456988785	53	24	0.997299240119306	0.998779275184543
